Open in Excel for Better user experience.,,,,,,,,,,,,,,,,,,,
Optimal Strategy Training,,,,,,,Random Strategy Training,,,,,,,Menace to Menace Strategy Training,,,,,
Time Stamp,Count,Menace Wins,Menace Lose,Draws,Result,,Time Stamp,Count,Menace Wins,Menace Lose,Draws,Result,,Time Stamp,Count,Menace Wins,Menace Lose,Draws,Result
Fri Apr 22 00:34:29 EDT 2022,2889,0,47,2841, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2888,2568,129,10189, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2888,11210,208,11467, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2890,0,47,2842, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2889,2569,129,10189, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2889,11211,208,11467, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2891,0,47,2843, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2890,2570,129,10189, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2890,11212,208,11467, conditionDraw
Fri Apr 22 00:34:29 EDT 2022,2892,0,47,2844, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2891,2571,129,10189, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2891,11212,208,11468, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2893,0,47,2845, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2892,2572,129,10189, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2892,11213,208,11468, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2894,0,47,2846, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2893,2573,129,10189, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2893,11214,208,11468, conditionDraw
Fri Apr 22 00:34:29 EDT 2022,2895,0,47,2847, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2894,2574,129,10189, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2894,11214,208,11469, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2896,0,47,2848, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2895,2575,129,10189, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2895,11215,208,11469, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2897,0,47,2849, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2896,2576,129,10189, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2896,11216,208,11469, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2898,0,47,2850, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2897,2577,129,10189, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2897,11217,208,11469, conditionDraw
Fri Apr 22 00:34:29 EDT 2022,2899,0,47,2851, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2898,2578,129,10189, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2898,11217,208,11470, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2900,0,47,2852, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2899,2579,129,10189, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2899,11218,208,11470, conditionDraw
Fri Apr 22 00:34:29 EDT 2022,2901,0,47,2853, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2900,2580,129,10189, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2900,11218,208,11471, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2902,0,47,2854, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2901,2581,129,10189, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2901,11219,208,11471, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2903,0,47,2855, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2902,2582,129,10189, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2902,11220,208,11471, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2904,0,47,2856, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2903,2583,129,10189, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2903,11221,208,11471, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2905,0,47,2857, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2904,2584,129,10189, conditionDraw,,Fri Apr 22 00:34:38 EDT 2022,2904,11222,208,11471, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2906,0,47,2858, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2905,2584,129,10190, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2905,11223,208,11471, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2907,0,47,2859, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2906,2585,129,10190, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2906,11224,208,11471, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2908,0,47,2860, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2907,2586,129,10190, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2907,11225,208,11471, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2909,0,47,2861, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2908,2587,129,10190, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2908,11226,208,11471, conditionDraw
Fri Apr 22 00:34:29 EDT 2022,2910,0,47,2862, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2909,2588,129,10190, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2909,11226,208,11472, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2911,0,47,2863, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2910,2589,129,10190, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2910,11227,208,11472, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2912,0,47,2864, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2911,2590,129,10190, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2911,11228,208,11472, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2913,0,47,2865, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2912,2591,129,10190, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2912,11229,208,11472, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2914,0,47,2866, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2913,2592,129,10190, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2913,11230,208,11472, conditionDraw
Fri Apr 22 00:34:29 EDT 2022,2915,0,47,2867, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2914,2593,129,10190, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2914,11230,208,11473, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2916,0,47,2868, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2915,2594,129,10190, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2915,11231,208,11473, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2917,0,47,2869, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2916,2595,129,10190, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2916,11232,208,11473, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2918,0,47,2870, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2917,2596,129,10190, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2917,11233,208,11473, conditionDraw
Fri Apr 22 00:34:29 EDT 2022,2919,0,47,2871, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2918,2597,129,10190, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2918,11233,208,11474, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2920,0,47,2872, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2919,2598,129,10190, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2919,11234,208,11474, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2921,0,47,2873, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2920,2599,129,10190, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2920,11235,208,11474, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2922,0,47,2874, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2921,2600,129,10190, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2921,11236,208,11474, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2923,0,47,2875, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2922,2601,129,10190, conditionDraw,,Fri Apr 22 00:34:38 EDT 2022,2922,11237,208,11474, conditionDraw
Fri Apr 22 00:34:29 EDT 2022,2924,0,47,2876, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2923,2601,129,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2923,11237,208,11475, conditionDraw
Fri Apr 22 00:34:29 EDT 2022,2925,0,47,2877, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2924,2602,129,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2924,11237,208,11476, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2926,0,47,2878, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2925,2603,129,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2925,11238,208,11476, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2927,0,47,2879, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2926,2604,129,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2926,11239,208,11476, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2928,0,47,2880, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2927,2605,129,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2927,11240,208,11476, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2929,0,47,2881, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2928,2606,129,10191, HumanWins,,Fri Apr 22 00:34:38 EDT 2022,2928,11241,208,11476, conditionDraw
Fri Apr 22 00:34:29 EDT 2022,2930,0,47,2882, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2929,2606,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2929,11241,208,11477, conditionDraw
Fri Apr 22 00:34:29 EDT 2022,2931,0,47,2883, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2930,2607,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2930,11241,208,11478, conditionDraw
Fri Apr 22 00:34:29 EDT 2022,2932,0,47,2884, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2931,2608,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2931,11241,208,11479, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2933,0,47,2885, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2932,2609,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2932,11242,208,11479, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2934,0,47,2886, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2933,2610,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2933,11243,208,11479, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2935,0,47,2887, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2934,2611,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2934,11244,208,11479, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2936,0,47,2888, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2935,2612,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2935,11245,208,11479, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2937,0,47,2889, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2936,2613,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2936,11246,208,11479, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2938,0,47,2890, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2937,2614,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2937,11247,208,11479, conditionDraw
Fri Apr 22 00:34:29 EDT 2022,2939,0,47,2891, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2938,2615,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2938,11247,208,11480, conditionDraw
Fri Apr 22 00:34:29 EDT 2022,2940,0,47,2892, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2939,2616,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2939,11247,208,11481, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2941,0,47,2893, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2940,2617,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2940,11248,208,11481, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2942,0,47,2894, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2941,2618,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2941,11249,208,11481, conditionDraw
Fri Apr 22 00:34:29 EDT 2022,2943,0,47,2895, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2942,2619,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2942,11249,208,11482, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2944,0,47,2896, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2943,2620,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2943,11250,208,11482, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2945,0,47,2897, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2944,2621,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2944,11251,208,11482, conditionDraw
Fri Apr 22 00:34:29 EDT 2022,2946,0,47,2898, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2945,2622,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2945,11251,208,11483, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2947,0,47,2899, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2946,2623,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2946,11252,208,11483, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2948,0,47,2900, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2947,2624,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2947,11253,208,11483, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2949,0,47,2901, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2948,2625,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2948,11254,208,11483, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2950,0,47,2902, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2949,2626,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2949,11255,208,11483, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2951,0,47,2903, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2950,2627,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2950,11256,208,11483, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2952,0,47,2904, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2951,2628,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2951,11257,208,11483, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2953,0,47,2905, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2952,2629,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2952,11258,208,11483, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2954,0,47,2906, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2953,2630,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2953,11259,208,11483, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2955,0,47,2907, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2954,2631,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2954,11260,208,11483, conditionDraw
Fri Apr 22 00:34:29 EDT 2022,2956,0,47,2908, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2955,2632,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2955,11260,208,11484, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2957,0,47,2909, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2956,2633,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2956,11261,208,11484, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2958,0,47,2910, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2957,2634,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2957,11262,208,11484, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2959,0,47,2911, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2958,2635,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2958,11263,208,11484, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2960,0,47,2912, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2959,2636,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2959,11264,208,11484, conditionDraw
Fri Apr 22 00:34:29 EDT 2022,2961,0,47,2913, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2960,2637,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2960,11264,208,11485, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2962,0,47,2914, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2961,2638,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2961,11265,208,11485, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2963,0,47,2915, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2962,2639,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2962,11266,208,11485, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2964,0,47,2916, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2963,2640,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2963,11267,208,11485, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2965,0,47,2917, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2964,2641,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2964,11268,208,11485, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2966,0,47,2918, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2965,2642,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2965,11269,208,11485, conditionDraw
Fri Apr 22 00:34:29 EDT 2022,2967,0,47,2919, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2966,2643,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2966,11269,208,11486, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2968,0,47,2920, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2967,2644,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2967,11270,208,11486, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2969,0,47,2921, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2968,2645,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2968,11271,208,11486, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2970,0,47,2922, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2969,2646,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2969,11272,208,11486, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2971,0,47,2923, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2970,2647,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2970,11273,208,11486, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2972,0,47,2924, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2971,2648,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2971,11274,208,11486, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2973,0,47,2925, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2972,2649,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2972,11275,208,11486, conditionDraw
Fri Apr 22 00:34:29 EDT 2022,2974,0,47,2926, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2973,2650,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2973,11275,208,11487, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2975,0,47,2927, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2974,2651,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2974,11276,208,11487, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2976,0,47,2928, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2975,2652,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2975,11277,208,11487, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2977,0,47,2929, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2976,2653,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2976,11278,208,11487, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2978,0,47,2930, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2977,2654,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2977,11279,208,11487, conditionDraw
Fri Apr 22 00:34:29 EDT 2022,2979,0,47,2931, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2978,2655,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2978,11279,208,11488, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2980,0,47,2932, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2979,2656,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2979,11280,208,11488, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2981,0,47,2933, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2980,2657,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2980,11281,208,11488, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2982,0,47,2934, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2981,2658,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2981,11282,208,11488, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2983,0,47,2935, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2982,2659,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2982,11283,208,11488, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2984,0,47,2936, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2983,2660,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2983,11284,208,11488, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2985,0,47,2937, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2984,2661,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2984,11285,208,11488, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2986,0,47,2938, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2985,2662,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2985,11286,208,11488, conditionDraw
Fri Apr 22 00:34:29 EDT 2022,2987,0,47,2939, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2986,2663,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2986,11286,208,11489, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2988,0,47,2940, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2987,2664,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2987,11287,208,11489, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2989,0,47,2941, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2988,2665,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2988,11288,208,11489, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2990,0,47,2942, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2989,2666,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2989,11289,208,11489, conditionDraw
Fri Apr 22 00:34:29 EDT 2022,2991,0,47,2943, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2990,2667,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2990,11289,208,11490, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2992,0,47,2944, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2991,2668,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2991,11290,208,11490, conditionDraw
Fri Apr 22 00:34:29 EDT 2022,2993,0,47,2945, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2992,2669,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2992,11290,208,11491, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2994,0,47,2946, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2993,2670,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2993,11291,208,11491, conditionDraw
Fri Apr 22 00:34:29 EDT 2022,2995,0,47,2947, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2994,2671,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2994,11291,208,11492, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2996,0,47,2948, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2995,2672,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2995,11292,208,11492, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2997,0,47,2949, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2996,2673,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2996,11293,208,11492, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2998,0,47,2950, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2997,2674,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2997,11294,208,11492, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,2999,0,47,2951, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2998,2675,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2998,11295,208,11492, conditionDraw
Fri Apr 22 00:34:29 EDT 2022,3000,0,47,2952, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,2999,2676,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,2999,11295,208,11493, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,3001,0,47,2953, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,3000,2677,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,3000,11296,208,11493, MenaceWins
Fri Apr 22 00:34:29 EDT 2022,3002,0,47,2954, conditionDraw,,Fri Apr 22 00:34:33 EDT 2022,3001,2678,130,10191, MenaceWins,,Fri Apr 22 00:34:38 EDT 2022,3001,11297,208,11493, MenaceWins
